,Area (m²),Quartos,Idade (anos),Distância Centro (km),Garagens,Banheiros,Andar,Vista_Mar,Mobilidade,Segurança,Area_Construida (m²),Total_Comodos,Zona,Preço (R$ mil),Area_Total (m²)
10773,145.2,5,0,2.5,1,4,19,0,1,10,127.0,9,Centro,1218.0,272.2
10774,122.5,2,5,12.5,0,2,,0,10,7,105.8,4,Intermediária,692.3,228.3
10775,65.7,3,13,4.1,1,2,,0,10,10,46.4,5,Centro,859.0,112.1
10776,121.8,3,15,1.7,1,3,16,0,6,8,105.3,6,Centro,985.8,227.1
10777,146.8,2,5,9.2,1,2,14,1,3,8,126.8,4,Intermediária,774.4,273.5
10778,108.9,2,21,3.9,1,1,,0,2,9,95.2,3,Centro,445.0,204.1
10779,213.9,2,3,2.1,1,2,,1,8,9,180.0,4,Centro,942.7,393.9
10780,400.0,5,8,3.4,1,4,,0,3,10,341.1,9,Centro,1393.5,741.1
10781,135.0,5,13,1.5,1,4,5,0,9,10,120.1,9,Centro,964.1,255.1
10782,165.4,3,0,3.5,1,2,,1,7,10,143.0,5,Centro,1170.0,308.4
10783,328.1,3,1,8.5,3,3,20,0,7,7,277.3,6,Intermediária,1260.3,605.4
10784,55.9,5,6,2.3,1,4,17,0,4,10,48.7,9,Centro,980.1,104.6
10785,155.3,3,16,2.7,3,3,19,0,7,9,131.5,6,Centro,1033.8,286.8
10786,124.2,3,0,13.2,3,3,1,0,4,6,101.1,6,Intermediária,747.6,225.3
10787,131.8,3,5,3.7,1,2,7,0,2,10,107.1,5,Centro,941.7,239.0
10788,92.2,3,11,5.5,2,3,,0,4,8,77.1,6,Intermediária,989.2,169.3
10789,87.7,2,31,5.4,0,1,20,0,10,8,74.9,3,Intermediária,504.6,162.5
10790,103.4,5,28,1.9,2,4,22,0,4,9,86.7,9,Centro,1244.2,190.1
10791,184.2,3,10,0.8,2,3,,0,9,10,158.7,6,Centro,1016.4,342.9
10792,94.8,2,1,6.3,1,1,3,1,8,8,88.1,3,Intermediária,807.7,182.9
10793,177.2,5,5,5.3,1,4,8,0,9,10,154.8,9,Intermediária,1146.2,332.0
10794,30.0,4,16,5.1,1,4,,0,2,8,22.8,8,Intermediária,637.9,52.8
10795,96.8,2,3,0.5,0,2,15,0,2,10,79.9,4,Centro,702.5,176.7
10796,244.2,4,2,1.8,1,4,24,0,5,9,211.2,8,Centro,1130.3,455.3
10797,108.2,4,27,2.5,1,4,24,0,2,9,92.5,8,Centro,1169.0,200.7
10798,146.6,3,13,3.8,1,3,2,0,6,7,116.4,6,Centro,987.8,263.1
10799,101.5,3,7,7.1,3,2,3,1,7,8,84.2,5,Intermediária,867.7,185.7
10800,187.0,3,5,0.5,1,2,,1,5,7,170.2,5,Centro,1035.5,357.1
10801,81.0,5,8,5.1,2,4,,0,8,8,75.5,9,Intermediária,837.5,156.5
10802,127.7,2,13,10.6,1,2,,1,10,7,109.0,4,Intermediária,800.9,236.7
10803,143.6,2,1,5.2,0,1,23,0,1,9,117.9,3,Intermediária,765.4,261.5
10804,165.5,4,1,0.5,1,4,,0,5,8,137.2,8,Centro,1203.4,302.6
10805,95.8,5,12,9.5,1,4,9,0,7,8,71.1,9,Intermediária,1078.0,166.9
10806,52.3,1,9,9.7,1,1,,0,1,7,38.5,2,Intermediária,377.5,90.8
10807,129.3,5,0,9.2,1,4,,0,10,6,111.0,9,Intermediária,943.0,240.3
10808,129.3,3,19,4.9,3,3,,0,2,9,115.6,6,Centro,932.7,245.0
10809,68.8,5,8,7.1,3,4,15,1,4,8,65.6,9,Intermediária,1113.8,134.4
10810,119.0,2,2,1.6,1,2,,0,9,8,95.9,4,Centro,932.1,214.9
10811,248.7,1,23,2.9,1,1,,0,7,7,206.7,2,Centro,656.0,455.4
10812,113.9,3,8,0.7,1,3,11,0,5,6,105.6,6,Centro,1011.9,219.5
10813,86.6,4,40,0.6,1,4,14,1,4,10,76.7,8,Centro,942.7,163.4
10814,199.8,3,3,4.3,2,3,3,0,2,10,173.1,6,Centro,959.9,373.0
10815,86.9,3,6,2.0,1,3,,1,2,9,75.7,6,Centro,1023.1,162.6
10816,370.5,3,1,7.5,2,3,,0,9,8,323.7,6,Intermediária,1305.8,694.1
10817,171.9,3,16,8.9,1,3,15,0,4,8,151.5,6,Intermediária,923.7,323.4
10818,287.4,2,1,2.1,1,1,,1,4,9,236.1,3,Centro,1036.0,523.4
10819,74.3,4,4,5.8,2,4,20,0,9,10,55.8,8,Intermediária,1143.0,130.2
10820,75.1,5,3,2.4,2,4,,0,9,10,64.9,9,Centro,1183.1,140.0
10821,75.3,3,10,8.6,2,2,,0,8,8,60.5,5,Intermediária,790.4,135.8
10822,159.1,2,2,11.6,1,2,,0,8,7,139.9,4,Intermediária,812.3,299.0
10823,226.6,2,9,5.4,1,2,,0,10,6,187.5,4,Intermediária,760.3,414.1
10824,63.5,5,24,3.4,2,4,8,0,8,7,49.1,9,Centro,1093.4,112.6
10825,215.5,3,17,1.6,1,3,3,0,4,9,185.8,6,Centro,1010.0,401.3
10826,186.6,2,6,1.0,0,1,4,0,1,10,165.4,3,Centro,813.2,352.0
10827,108.5,3,3,10.0,2,3,,0,3,9,91.1,6,Intermediária,761.8,199.6
10828,198.4,3,1,12.1,2,3,20,1,3,8,167.8,6,Intermediária,1105.9,366.2
10829,140.7,4,8,6.0,2,4,11,0,2,8,117.1,8,Intermediária,976.2,257.8
10830,40.7,5,7,8.3,3,4,16,0,3,8,28.3,9,Intermediária,1212.9,69.0
10831,64.5,3,4,3.8,2,2,7,0,8,9,50.6,5,Centro,887.4,115.0
10832,128.2,3,12,8.8,1,3,,1,6,8,114.7,6,Intermediária,711.1,242.9
10833,264.0,5,1,4.0,1,4,3,0,7,10,222.6,9,Centro,1498.0,486.7
10834,37.6,5,9,26.1,1,4,,0,2,2,33.3,9,Afastada,339.8,70.9
10835,57.8,5,0,0.6,2,4,,0,6,10,53.8,9,Centro,1103.2,111.6
10836,74.6,4,1,0.8,2,4,4,1,4,10,65.4,8,Centro,1109.2,140.0
10837,48.2,4,24,2.7,1,4,,0,10,10,42.0,8,Centro,1015.1,90.2
10838,139.3,2,5,4.3,0,2,3,0,3,9,117.4,4,Centro,739.3,256.7
10839,97.6,4,8,9.3,2,3,19,0,9,9,69.4,7,Intermediária,971.2,167.0
10840,218.5,3,14,2.7,1,3,12,0,2,10,191.4,6,Centro,896.4,409.9
10841,62.9,2,1,5.8,1,2,10,0,7,9,57.4,4,Intermediária,842.6,120.3
10842,68.2,2,14,1.8,1,1,,0,9,10,54.4,3,Centro,681.7,122.5
10843,121.9,2,0,5.1,1,2,2,1,8,9,95.7,4,Intermediária,807.8,217.6
10844,230.9,3,68,6.3,1,3,,0,5,6,193.3,6,Intermediária,223.4,424.2
10845,93.2,4,19,3.8,1,4,,0,3,10,77.7,8,Centro,995.8,170.9
10846,260.9,1,12,10.7,0,1,,0,9,8,224.8,2,Intermediária,617.9,485.7
10847,171.8,3,7,5.5,3,3,1,0,2,9,149.4,6,Intermediária,799.8,321.2
10848,118.4,5,15,11.1,2,4,19,0,9,8,102.1,9,Intermediária,1237.8,220.5
10849,39.2,2,6,0.6,1,1,20,0,3,9,29.8,3,Centro,802.2,68.9
10850,116.7,3,1,5.5,2,3,21,0,5,7,100.8,6,Intermediária,877.5,217.4
10851,78.8,3,14,4.6,3,3,12,0,3,9,63.5,6,Centro,815.0,142.2
10852,131.6,3,20,9.2,1,3,,0,2,9,115.6,6,Intermediária,743.3,247.1
10853,211.1,4,3,5.8,3,4,,1,10,7,169.7,8,Intermediária,1382.9,380.7
10854,129.5,4,6,18.0,2,4,17,0,8,5,101.7,8,Afastada,843.2,231.2
10855,96.6,4,0,3.7,1,4,,1,9,9,83.2,8,Centro,1249.4,179.8
10856,132.6,1,0,4.1,1,1,,1,8,8,117.9,2,Centro,869.1,250.5
10857,107.1,4,6,9.0,2,4,24,0,8,7,91.4,8,Intermediária,1202.1,198.5
10858,69.5,5,22,3.8,1,4,19,0,8,10,48.1,9,Centro,1102.8,117.6
10859,77.1,2,3,9.6,0,2,19,0,6,9,72.0,4,Intermediária,580.5,149.1
10860,95.4,6,2,9.8,1,4,,0,3,7,77.4,10,Intermediária,1121.6,172.8
10861,190.8,2,1,10.0,0,2,,0,6,9,158.0,4,Intermediária,739.9,348.8
10862,262.1,6,71,10.2,1,4,3,0,8,7,234.0,10,Intermediária,592.7,496.1
10863,230.7,3,1,5.5,1,2,22,0,5,7,193.1,5,Intermediária,1138.5,423.8
10864,244.4,3,20,9.7,2,3,18,0,9,9,201.0,6,Intermediária,1203.9,445.4
10865,65.5,3,3,12.2,1,3,,1,5,9,54.6,6,Intermediária,854.9,120.1
10866,264.2,3,28,14.3,1,3,,0,7,5,234.6,6,Intermediária,679.3,498.9
10867,115.2,3,3,7.6,1,2,,0,6,9,94.9,5,Intermediária,582.0,210.1
10868,107.5,6,3,1.6,1,4,24,0,6,9,83.9,10,Centro,1082.7,191.4
10869,173.2,2,33,8.4,1,2,20,0,1,10,152.1,4,Intermediária,780.7,325.3
10870,80.1,3,9,0.5,1,3,7,0,10,9,68.0,6,Centro,1073.6,148.1
10871,95.2,2,6,1.2,1,2,23,1,7,10,79.5,4,Centro,1043.5,174.8
10872,82.7,3,1,11.4,2,2,13,0,9,6,71.2,5,Intermediária,728.2,153.9
10873,140.0,4,9,3.7,2,3,,0,7,10,121.2,7,Centro,1005.6,261.1
10874,109.8,3,2,1.1,1,3,13,0,4,9,93.0,6,Centro,1100.4,202.7
10875,103.0,3,20,5.9,3,3,5,0,3,8,90.3,6,Intermediária,782.1,193.3
10876,50.7,2,2,1.2,1,2,,0,4,10,46.2,4,Centro,684.9,96.9
10877,160.4,4,18,1.3,2,4,11,0,6,9,140.2,8,Centro,1165.9,300.5
10878,148.8,4,1,9.6,2,4,1,1,5,7,123.5,8,Intermediária,1105.4,272.3
10879,133.0,3,1,13.3,1,3,,1,4,7,108.5,6,Intermediária,797.6,241.5
10880,99.4,4,0,5.5,3,4,,1,7,10,90.4,8,Intermediária,1313.8,189.7
10881,282.4,5,3,7.1,2,4,,1,9,9,239.9,9,Intermediária,1500.0,522.3
10882,52.0,5,1,4.9,2,4,16,0,6,9,43.2,9,Centro,1152.4,95.1
10883,127.8,2,2,5.4,1,1,,0,1,8,101.6,3,Intermediária,650.4,229.4
10884,133.2,2,2,6.4,1,1,22,0,9,9,117.2,3,Intermediária,969.2,250.5
10885,65.5,2,2,3.7,1,1,,0,2,10,62.9,3,Centro,567.2,128.4
10886,129.0,2,2,2.8,0,2,4,1,9,9,111.5,4,Centro,1050.8,240.5
10887,101.9,3,7,2.9,1,3,2,0,5,9,80.0,6,Centro,1126.6,181.9
10888,135.4,6,0,7.2,3,4,6,0,5,7,113.8,10,Intermediária,973.9,249.3
10889,177.2,2,10,13.1,0,2,24,0,5,5,149.0,4,Intermediária,613.1,326.3
10890,198.7,3,4,11.4,2,2,10,0,4,8,170.5,5,Intermediária,719.8,369.2
10891,149.7,2,8,3.3,0,2,,0,1,8,128.0,4,Centro,684.1,277.7
10892,95.5,2,10,9.4,0,1,11,0,3,9,78.2,3,Intermediária,574.9,173.7
10893,250.4,3,4,12.2,2,2,21,0,7,6,208.9,5,Intermediária,992.7,459.3
10894,73.1,3,4,3.3,1,3,17,0,4,10,73.9,6,Centro,782.2,146.9
10895,102.7,4,7,4.0,1,4,,0,5,10,81.6,8,Centro,1211.4,184.4
10896,121.6,4,33,3.7,2,4,,0,9,8,100.4,8,Centro,849.9,221.9
10897,190.6,4,1,1.3,1,4,12,0,5,10,163.5,8,Centro,1181.4,354.1
10898,197.5,3,8,3.3,2,3,15,0,1,10,167.4,6,Centro,982.6,364.9
10899,101.9,3,4,4.9,2,2,20,0,8,9,90.1,5,Centro,819.4,192.0
10900,164.0,3,0,6.2,2,3,7,0,8,10,138.5,6,Intermediária,1009.6,302.5
10901,118.2,3,7,5.2,2,3,6,0,8,8,101.4,6,Intermediária,938.7,219.6
10902,105.2,3,5,0.9,1,3,,0,7,9,88.0,6,Centro,908.5,193.2
10903,249.7,4,25,7.1,1,3,,1,9,8,213.3,7,Intermediária,1000.1,463.0
10904,156.7,1,0,2.2,1,1,,0,10,8,140.7,2,Centro,676.7,297.4
10905,348.4,1,0,12.6,1,1,,0,7,8,306.0,2,Intermediária,658.9,654.5
10906,227.0,3,30,4.9,1,2,,1,1,8,195.7,5,Centro,935.2,422.7
10907,116.9,3,2,9.2,3,2,9,0,9,9,102.7,5,Intermediária,918.8,219.6
10908,117.4,3,0,4.5,1,3,23,0,4,10,106.9,6,Centro,955.2,224.3
10909,234.5,2,16,15.0,1,1,19,0,6,7,200.9,3,Intermediária,673.4,435.5
10910,98.5,3,3,9.7,1,3,,0,5,8,83.5,6,Intermediária,623.7,182.0
10911,147.3,4,3,2.0,3,4,16,1,7,9,136.3,8,Centro,1500.0,283.6
10912,87.0,1,15,13.3,1,1,,0,6,7,65.7,2,Intermediária,352.5,152.6
10913,228.8,4,17,14.9,2,4,9,0,9,6,201.4,8,Intermediária,1053.7,430.2
10914,177.1,3,1,3.8,1,3,8,0,9,10,144.8,6,Centro,1249.4,321.9
10915,294.6,3,9,5.1,2,3,,0,10,10,249.9,6,Intermediária,1021.3,544.5
10916,82.1,5,2,6.4,1,4,,1,9,7,68.3,9,Intermediária,1098.0,150.3
10917,56.4,6,23,2.0,1,4,1,0,8,10,44.4,10,Centro,1364.6,100.8
10918,80.4,2,5,8.1,1,1,23,0,7,8,66.0,3,Intermediária,691.7,146.4
10919,232.1,5,5,2.1,1,4,22,0,1,8,196.7,9,Centro,1399.6,428.8
10920,121.5,2,10,10.3,0,2,18,1,4,7,110.7,4,Intermediária,563.9,232.2
10921,125.7,3,1,7.0,2,3,9,1,2,7,111.1,6,Intermediária,944.4,236.8
10922,400.0,4,4,8.2,1,4,4,0,9,8,343.1,8,Intermediária,1011.7,743.1
10923,111.7,2,11,0.8,1,1,15,1,2,9,97.6,3,Centro,869.4,209.3
10924,277.5,2,0,12.1,1,2,,0,3,9,237.4,4,Intermediária,706.5,514.9
10925,97.8,5,9,0.7,1,4,23,1,4,10,73.6,9,Centro,1327.1,171.4
10926,72.2,4,14,4.6,2,4,,1,7,9,66.3,8,Centro,1086.9,138.4
10927,114.7,3,2,4.3,1,3,,0,1,9,96.5,6,Centro,955.0,211.2
10928,224.4,6,2,6.2,1,4,,0,4,9,195.1,10,Intermediária,1052.6,419.6
10929,85.7,4,2,6.6,1,4,,0,10,8,67.0,8,Intermediária,733.1,152.7
10930,80.9,3,4,6.7,3,3,19,0,9,6,67.9,6,Intermediária,931.6,148.9
10931,110.0,4,28,8.8,2,3,10,1,9,8,90.1,7,Intermediária,1071.2,200.1
10932,200.7,3,3,9.6,1,3,12,0,7,6,169.0,6,Intermediária,940.5,369.8
10933,98.1,3,1,5.6,1,3,,1,2,9,85.4,6,Intermediária,721.9,183.4
10934,141.0,5,1,15.0,2,4,3,0,10,7,120.0,9,Afastada,871.5,261.0
10935,198.4,6,22,2.5,3,4,,0,7,9,163.9,10,Centro,1500.0,362.3
10936,92.9,2,2,3.7,1,2,,0,,9,81.1,4,Centro,782.1,174.0
10937,137.2,4,1,6.0,1,4,2,0,3,9,121.1,8,Intermediária,1103.6,258.2
10938,143.0,3,5,2.8,1,3,,0,5,9,119.7,6,Centro,965.7,262.7
10939,189.2,3,14,6.7,1,3,,1,6,9,164.6,6,Intermediária,1075.8,353.8
10940,162.4,1,5,5.3,1,1,,0,7,9,136.9,2,Intermediária,646.3,299.4
10941,168.4,3,7,3.9,2,3,8,0,5,9,148.2,6,Centro,995.5,316.6
10942,118.7,2,6,8.3,1,1,1,1,4,7,108.0,3,Intermediária,579.3,226.7
10943,103.9,2,0,3.4,0,2,,0,10,9,89.7,4,Centro,902.1,193.6
10944,245.2,1,16,10.9,1,1,24,1,5,7,211.1,2,Intermediária,768.7,456.4
10945,84.0,6,16,14.7,1,4,19,0,10,5,70.4,10,Intermediária,967.8,154.4
10946,114.3,4,1,6.2,1,4,21,1,10,9,99.5,8,Intermediária,1062.8,213.9
10947,89.6,5,20,20.4,2,4,22,0,9,6,72.9,9,Afastada,781.0,162.6
10948,94.4,3,25,4.8,2,3,,0,5,9,85.0,6,Centro,837.9,179.3
10949,314.9,3,26,2.3,3,3,19,0,9,7,272.7,6,Centro,1410.0,587.6
10950,30.0,2,3,3.3,0,1,15,1,9,9,23.1,3,Centro,744.9,53.1
10951,68.0,2,16,2.2,0,2,,1,5,10,66.4,4,Centro,786.4,134.4
10952,135.9,6,0,8.6,2,4,,0,4,9,117.4,10,Intermediária,975.8,253.2
10953,177.5,5,6,3.5,2,4,18,0,10,8,151.8,9,Centro,1253.5,329.3
10954,190.6,3,6,4.2,1,3,24,0,7,10,161.2,6,Centro,871.6,351.8
10955,134.2,3,20,5.7,2,3,11,0,6,8,110.7,6,Intermediária,875.4,244.9
10956,98.3,4,6,6.5,1,4,5,1,10,8,72.8,8,Intermediária,1040.9,171.1
10957,63.2,3,18,11.5,1,2,,0,5,8,51.3,5,Intermediária,688.0,114.5
10958,158.8,2,6,5.5,0,2,12,1,10,9,138.8,4,Intermediária,914.4,297.6
10959,150.3,5,19,2.3,1,4,7,0,7,7,130.4,9,Centro,1143.2,280.7
10960,120.7,3,0,8.1,1,3,21,0,9,7,106.7,6,Intermediária,1064.2,227.3
10961,102.1,4,0,7.0,1,4,,0,5,8,92.8,8,Intermediária,1034.2,194.9
10962,140.6,5,15,2.2,2,4,,1,1,8,118.4,9,Centro,1208.8,259.0
10963,272.0,2,2,4.8,1,2,,0,5,8,221.5,4,Centro,1076.4,493.6
10964,190.9,3,12,0.5,1,3,,1,1,10,160.7,6,Centro,1069.7,351.6
10965,121.9,3,12,4.7,1,2,22,1,8,8,98.6,5,Centro,1259.6,220.5
10966,105.6,2,52,3.0,1,2,10,0,5,9,86.4,4,Centro,424.2,191.9
10967,62.9,2,13,2.2,1,2,,0,6,10,51.5,4,Centro,743.3,114.4
10968,186.2,6,4,2.2,1,4,11,1,2,8,158.7,10,Centro,1464.4,344.9
10969,91.9,5,13,12.4,1,4,,0,6,6,88.7,9,Intermediária,834.0,180.5
10970,90.5,2,10,1.3,0,1,11,0,2,9,75.8,3,Centro,694.2,166.2
10971,76.2,5,4,8.4,2,4,13,0,5,6,60.0,9,Intermediária,1048.5,136.2
10972,157.0,3,8,10.2,3,2,,0,3,7,133.4,5,Intermediária,790.8,290.4
10973,204.6,4,14,11.2,2,3,,0,3,6,172.5,7,Intermediária,810.0,377.1
10974,137.7,2,12,2.6,0,2,8,0,3,10,116.0,4,Centro,934.2,253.7
10975,74.7,2,20,10.8,0,2,22,0,8,7,56.6,4,Intermediária,610.9,131.2
10976,156.8,3,1,6.3,2,2,15,1,6,10,147.7,5,Intermediária,1246.3,304.5
10977,51.2,5,2,8.2,1,4,,0,1,6,35.3,9,Intermediária,849.9,86.5
10978,81.4,3,12,5.6,2,2,2,0,6,7,70.6,5,Intermediária,771.7,152.0
10979,190.4,3,5,6.4,2,3,,0,9,6,160.1,6,Intermediária,834.7,350.6
10980,118.5,3,2,5.9,2,3,12,0,6,9,96.9,6,Intermediária,829.0,215.4
10981,89.5,5,6,5.0,1,4,17,0,8,9,78.5,9,Centro,1170.5,168.0
10982,82.1,2,2,1.6,1,2,,1,6,10,64.3,4,Centro,1122.7,146.4
10983,196.1,2,21,2.9,0,2,13,0,10,9,166.9,4,Centro,862.4,363.0
10984,143.9,4,4,4.1,3,4,10,0,1,9,124.2,8,Centro,894.2,268.1
10985,314.1,3,4,5.5,1,3,,0,3,10,269.6,6,Intermediária,942.7,583.7
10986,89.7,3,5,1.9,1,3,18,0,7,9,77.0,6,Centro,802.9,166.6
10987,145.2,3,11,10.5,1,3,19,0,5,8,124.0,6,Intermediária,774.9,269.2
10988,174.7,1,5,0.9,0,1,22,0,4,10,146.3,2,Centro,959.9,321.0
10989,126.7,3,2,6.0,2,3,20,0,4,10,104.1,6,Intermediária,1015.8,230.7
10990,32.5,3,2,5.4,2,3,,0,10,7,22.0,6,Intermediária,612.4,54.5
10991,97.8,5,17,1.6,1,4,13,1,10,8,78.3,9,Centro,1330.3,176.1
10992,87.6,3,5,8.1,1,2,,1,7,8,64.7,5,Intermediária,787.6,152.3
10993,176.7,4,3,3.0,1,4,12,1,7,8,154.9,8,Centro,1319.4,331.6
10994,137.8,3,25,3.9,1,3,3,0,7,9,120.0,6,Centro,746.6,257.8
10995,255.6,2,9,12.7,1,1,6,0,6,7,208.7,3,Intermediária,770.3,464.2
10996,90.4,4,24,5.3,1,3,,0,2,8,71.6,7,Intermediária,604.2,161.9
10997,75.3,3,14,3.0,1,3,20,1,1,7,62.0,6,Centro,1170.1,137.2
10998,169.6,1,20,3.8,1,1,3,0,10,9,146.6,2,Centro,701.8,316.2
10999,142.2,6,23,8.8,2,4,23,0,3,8,123.3,10,Intermediária,1196.5,265.4
11000,49.2,4,15,11.6,2,4,4,0,9,6,40.2,8,Intermediária,763.7,89.4
11001,76.8,2,32,1.6,0,1,16,0,9,9,70.8,3,Centro,694.6,147.6
11002,120.1,2,9,16.1,1,2,,0,9,6,102.2,4,Afastada,576.7,222.3
11003,159.2,3,8,9.1,2,2,17,1,6,8,127.0,5,Intermediária,918.7,286.2
11004,289.7,3,4,6.9,2,3,10,1,7,10,249.6,6,Intermediária,1327.1,539.3
11005,362.3,3,17,1.8,1,3,,0,2,9,305.6,6,Centro,922.4,667.8
11006,178.2,5,7,8.0,2,4,,0,3,8,145.1,9,Intermediária,1149.8,323.3
11007,79.1,4,1,10.2,2,3,,0,4,9,61.4,7,Intermediária,934.8,140.5
11008,164.2,5,4,4.7,1,4,22,0,8,10,136.5,9,Centro,1475.9,300.7
11009,78.4,3,17,4.7,3,2,1,0,5,9,71.8,5,Centro,745.5,150.1
11010,116.2,3,23,2.0,3,3,13,0,10,9,95.2,6,Centro,888.4,211.3
11011,128.3,2,3,1.8,1,2,10,0,7,10,106.7,4,Centro,900.4,235.0
11012,66.5,3,1,5.1,1,3,2,0,2,9,58.4,6,Intermediária,645.7,124.9
11013,151.8,4,18,3.1,3,4,19,0,3,10,128.4,8,Centro,1221.3,280.3
11014,89.6,3,11,4.2,2,2,,0,1,9,81.5,5,Centro,818.1,171.1
11015,64.4,3,0,5.8,3,3,5,0,4,10,47.4,6,Intermediária,980.1,111.8
11016,90.9,2,4,1.9,1,2,4,0,6,10,84.3,4,Centro,1030.1,175.2
11017,94.4,5,0,13.4,1,4,24,1,3,5,79.7,9,Intermediária,1187.7,174.2
11018,146.1,5,15,6.0,2,4,,0,2,9,130.9,9,Intermediária,916.1,277.0
11019,108.1,3,30,16.6,1,3,17,0,4,7,98.9,6,Afastada,508.8,207.0
11020,48.4,4,0,1.9,1,3,,0,6,9,45.6,7,Centro,874.4,93.9
11021,140.9,3,1,3.5,3,3,7,1,8,8,117.5,6,Centro,1249.3,258.4
11022,101.2,3,4,1.9,2,3,12,0,1,10,88.8,6,Centro,1025.3,190.0
11023,95.0,2,1,10.0,0,2,20,0,6,8,90.1,4,Intermediária,814.3,185.1
11024,51.1,5,0,2.7,2,4,7,1,10,9,41.4,9,Centro,1380.7,92.5
11025,107.0,2,8,6.9,1,2,3,0,1,8,85.4,4,Intermediária,454.1,192.4
11026,60.3,3,5,3.3,2,2,,0,5,8,54.0,5,Centro,879.2,114.2
11027,76.1,4,7,6.5,2,4,,0,3,8,67.5,8,Intermediária,742.8,143.6
11028,171.0,2,23,13.0,1,2,11,0,3,6,140.9,4,Intermediária,568.9,311.9
11029,223.3,2,44,10.2,1,2,4,1,4,7,185.0,4,Intermediária,577.2,408.3
11030,162.7,4,23,1.3,2,4,,0,5,10,141.4,8,Centro,1164.8,304.1
11031,235.1,2,2,4.9,0,2,13,0,4,9,208.5,4,Centro,892.4,443.6
11032,159.1,4,65,7.7,3,4,,0,6,8,134.4,8,Intermediária,450.9,293.5
11033,120.1,3,28,1.6,1,2,24,0,5,10,100.0,5,Centro,783.6,220.1
11034,133.8,3,35,7.0,1,2,,0,5,9,121.1,5,Intermediária,628.1,254.8
11035,264.2,6,11,4.7,1,4,,0,5,10,222.7,10,Centro,1375.0,486.9
11036,126.5,5,19,3.4,2,4,7,0,8,10,110.3,9,Centro,1423.5,236.8
11037,170.9,3,3,6.7,3,2,,0,5,8,144.8,5,Intermediária,873.3,315.7
11038,82.4,3,5,2.0,1,3,,0,4,10,72.5,6,Centro,871.3,155.0
11039,119.3,4,7,5.6,2,4,,0,8,7,108.2,8,Intermediária,854.6,227.5
11040,120.7,2,21,2.4,1,2,23,0,1,8,110.2,4,Centro,792.9,230.9
11041,171.2,4,15,3.0,2,3,19,0,3,9,151.8,7,Centro,1381.3,323.1
11042,114.0,6,5,3.3,1,4,6,0,2,10,95.0,10,Centro,1187.4,208.9
11043,119.5,3,0,18.4,1,3,17,1,8,5,92.7,6,Afastada,892.9,212.3
11044,128.5,6,3,7.8,2,4,21,0,10,9,101.9,10,Intermediária,1460.1,230.4
11045,240.9,2,48,6.4,0,2,,0,9,7,202.9,4,Intermediária,478.9,443.8
11046,161.9,3,8,11.7,1,2,7,0,10,6,137.3,5,Intermediária,703.2,299.2
11047,65.4,2,0,8.3,1,2,23,0,6,9,56.6,4,Intermediária,864.8,122.0
11048,253.4,5,1,4.1,1,4,,0,5,10,209.2,9,Centro,1185.5,462.5
11049,156.3,4,0,1.1,2,4,,0,5,9,138.7,8,Centro,1129.0,295.0
11050,93.0,2,9,7.7,1,2,8,0,2,7,85.9,4,Intermediária,552.9,178.9
11051,91.3,3,0,2.1,1,2,,0,4,9,79.6,5,Centro,870.3,170.8
11052,243.7,4,10,9.9,2,4,,0,5,10,203.2,8,Intermediária,1107.5,446.9
11053,189.6,3,2,2.3,1,2,,0,2,10,158.3,5,Centro,1201.3,348.0
11054,112.3,3,9,1.8,2,3,,1,7,10,96.0,6,Centro,1001.0,208.3
11055,130.6,6,1,0.5,1,4,,0,7,8,113.4,10,Centro,1291.1,244.0
11056,194.5,3,1,3.5,3,3,,0,5,10,168.8,6,Centro,1047.3,363.3
11057,120.0,4,0,6.8,1,4,9,0,3,7,107.5,8,Intermediária,1106.8,227.5
11058,106.8,2,13,20.4,1,1,15,0,10,5,93.6,3,Afastada,412.7,200.4
11059,149.0,4,6,5.5,1,4,10,0,4,10,132.1,8,Intermediária,1093.3,281.1
11060,154.5,2,7,6.2,0,2,21,0,2,9,138.4,4,Intermediária,857.2,292.9
11061,145.5,3,13,2.5,2,3,,0,2,9,124.6,6,Centro,775.7,270.2
11062,127.9,5,10,2.1,1,4,7,0,9,8,104.3,9,Centro,1210.0,232.2
11063,163.8,4,2,6.8,1,4,4,0,7,10,136.7,8,Intermediária,1195.7,300.5
11064,85.6,1,3,5.8,1,1,2,1,1,9,81.3,2,Intermediária,605.5,166.9
11065,125.4,2,20,4.9,1,2,15,0,2,8,102.5,4,Centro,738.8,228.0
11066,73.5,4,5,7.7,2,3,,0,4,8,63.8,7,Intermediária,880.8,137.3
11067,126.1,4,0,8.6,3,4,5,0,6,9,113.9,8,Intermediária,952.6,240.1
11068,106.8,6,10,5.7,2,4,18,0,9,8,90.9,10,Intermediária,1269.5,197.7
11069,184.5,3,1,13.6,2,3,8,0,7,5,156.1,6,Intermediária,815.0,340.5
11070,180.8,4,3,4.1,3,4,,1,8,9,154.5,8,Centro,1500.0,335.3
11071,145.2,2,0,2.2,1,2,18,0,10,10,125.2,4,Centro,1035.4,270.4
11072,143.4,2,7,12.9,1,2,15,0,5,7,124.4,4,Intermediária,607.3,267.8
11073,75.1,3,8,4.7,2,3,18,0,6,10,63.1,6,Centro,902.9,138.2
11074,259.1,2,7,4.9,1,2,6,0,7,8,217.5,4,Centro,979.5,476.6
